,dteday,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,StandardizedTemp,StandardizedHumidity,StandardizedWindspeed,LogCasual,TempCategory,season_orig,Season_1,Season_2,Season_3,Season_4,fakeNaNvals,WindspeedImputed,HolidayUsage,InteractionTerm,WindSpeedCategory,WeekdayEncoded
283,2011-10-11,0,10,0,2,1,2,0.6324155184947329,0.613035200670389,0.80875,0.143042,667,3896,4563,0.38941176505640585,1.2697962933544023,-0.6122001960904067,6.502790045915623,51-75,4,0,0,0,1,,0.143042,0,0.5114660505826152,Low,556.1826923076923
284,2011-10-12,0,10,0,3,1,3,0.6033402090322111,0.5757839318773935,0.90625,0.24814999999999998,217,2199,2416,0.26193909079798067,1.954347437243154,0.7440693255812539,5.37989735354046,51-75,4,0,0,0,1,,0.24814999999999998,0,0.5467770644354413,High,551.1442307692307
285,2011-10-13,0,10,0,4,1,2,0.660451623016321,0.6205277212761332,0.8966670000000001,0.141787,290,2623,2913,0.5123283319036911,1.8870648360956068,-0.6283941894086883,5.66988092298052,51-75,4,0,0,0,1,,0.141787,0,0.5922051754551756,Low,590.9615384615385
286,2011-10-14,0,10,0,5,1,2,0.6126855772060739,0.5914804212613267,0.71625,0.223883,529,3115,3644,0.30291127974707605,0.6203503363317413,0.43093814163325594,6.270988431858299,51-75,4,0,0,0,1,,0.223883,0,0.43883604467385046,High,752.2884615384615
287,2011-10-15,0,10,0,6,0,1,0.5576525731038309,0.5508543678717356,0.483333,0.258083,1899,3318,5217,0.06163425346364376,-1.0149686255260675,0.8722405890318442,7.549082710812286,51-75,4,0,0,0,1,,0.258083,0,0.2695318911159939,High,1465.2571428571428
288,2011-10-16,0,10,0,0,0,1,0.5638828185530728,0.5566680283067112,0.48666699999999996,0.281717,1748,3293,5041,0.08894904609637418,-0.9915604869237591,1.1772038066288684,7.466227556215481,51-75,4,0,0,0,1,,0.281717,0,0.2744231596567682,High,1338.2952380952381
289,2011-10-17,0,10,0,1,1,1,0.591918923074661,0.5666059879258581,0.579583,0.175379,713,3857,4570,0.21186561294365985,-0.33919377835383885,-0.19493711885274156,6.569481420414296,51-75,4,0,0,0,1,,0.175379,0,0.3430661451923812,Medium,674.1333333333333
290,2011-10-18,0,10,0,2,1,2,0.5898417592418838,0.5823523574399626,0.701667,0.110087,637,4111,4748,0.2027588610799076,0.5179625483181036,-1.0374376859740462,6.456769655572163,51-75,4,0,0,0,1,,0.110087,0,0.41387249768197487,Low,556.1826923076923
291,2011-10-19,0,10,0,3,1,3,0.6013540067829928,0.5707053470449435,0.8952170000000002,0.24333899999999997,254,2170,2424,0.25323113490666627,1.8768843319044413,0.6819902005977857,5.537334267018537,51-75,4,0,0,0,1,,0.24333899999999997,0,0.5383423298902505,High,551.1442307692307
292,2011-10-20,0,10,0,4,1,1,0.5192318954674466,0.5085875207265067,0.63625,0.422275,471,3724,4195,-0.10681060974387536,0.058667346474303675,2.9909052511157324,6.154858094016418,51-75,4,0,0,0,1,,0.422275,0,0.3303612934911629,High,590.9615384615385
293,2011-10-21,0,10,0,5,1,1,0.4590066048078057,0.4522374126178877,0.574167,0.221396,676,3628,4304,-0.37085178420742415,-0.37721971676718713,0.3988469373443587,6.516193076042964,41-50,4,0,0,0,1,,0.221396,0,0.26354644526268334,High,752.2884615384615
294,2011-10-22,0,10,0,6,0,1,0.4527763593585638,0.4547261685864391,0.629167,0.0926667,1499,2809,4308,-0.39816657684015455,0.008937338759801189,-1.2622219264540937,7.312553498102598,41-50,4,0,0,0,1,,0.0926667,0,0.2848719436885495,Low,1465.2571428571428
295,2011-10-23,0,10,0,0,0,1,0.45173840046672015,0.45057955460719135,0.74125,0.0995125,1619,2762,4381,-0.40271722129276727,0.7958762706621897,-1.173886596208443,7.389563953677635,41-50,4,0,0,0,1,,0.0995125,0,0.3348510893459563,Low,1338.2952380952381
296,2011-10-24,0,10,0,1,1,1,0.5036562818443421,0.49617261885384906,0.772083,0.118792,699,3488,4187,-0.17509759132570069,1.0123559159906192,-0.925112019172739,6.54965074223381,51-75,4,0,0,0,1,,0.118792,0,0.38886445305522516,Low,674.1333333333333
297,2011-10-25,0,10,0,2,1,1,0.5140408549591384,0.5044527204622995,0.622917,0.166658,695,3992,4687,-0.12956929496546576,-0.03494414482281093,-0.3074692429393816,6.543911845564792,51-75,4,0,0,0,1,,0.166658,0,0.32020478724858165,Medium,556.1826923076923
298,2011-10-26,0,10,0,3,1,2,0.5296164685822429,0.5168846865900157,0.7204169999999999,0.148642,404,3490,3894,-0.061282313383640936,0.6496069990659392,-0.5399401462239712,6.0014148779611505,51-75,4,0,0,0,1,,0.148642,0,0.3815447074466136,Low,551.1442307692307
299,2011-10-27,0,10,0,4,1,2,0.5119636911263611,0.49614505351875443,0.8129170000000001,0.197763,240,2419,2659,-0.1386760468292185,1.2990529560886026,0.09389662332766753,5.480638923341991,51-75,4,0,0,0,1,,0.197763,0,0.4161839878993681,Medium,590.9615384615385
300,2011-10-28,0,10,0,5,1,2,0.33855477743943396,0.31469426630528946,0.585833,0.229479,456,3291,3747,-0.8989395960930483,-0.29531229477122595,0.5031465771783581,6.1224928095143865,31-40,4,0,0,0,1,,0.229479,0,0.19833656093167593,High,752.2884615384615
301,2011-10-29,0,10,0,6,0,3,0.24302517791711928,0.19537705703031558,0.8825,0.351371,57,570,627,-1.3177627744892255,1.787597799629227,2.075989791163993,4.04305126783455,21-30,4,0,0,0,1,,0.351371,0,0.21446971951185775,High,1465.2571428571428
302,2011-10-30,0,10,0,0,0,1,0.32401836875726286,0.31799816861164165,0.62375,0.176617,885,2446,3331,-0.9626704702637345,-0.029095620690920556,-0.17896248640012613,6.785587645007929,31-40,4,0,0,0,1,,0.176617,0,0.2021064575123427,Medium,1338.2952380952381
303,2011-10-31,0,10,0,1,1,1,0.34997730944607397,0.3635912328582995,0.703333,0.10635,362,3307,3669,-0.8488606552802006,0.5296595965818843,-1.0856583656795586,5.8916442118257715,31-40,4,0,0,0,1,,0.10635,0,0.24615059098463554,Low,674.1333333333333
304,2011-11-01,0,11,0,2,1,1,0.42577821372881947,0.417442083918331,0.68375,0.135571,410,3658,4068,-0.5165324992348266,0.3921666217021568,-0.7086028447604317,6.016157159698354,41-50,4,0,0,0,1,,0.135571,0,0.2911258536370803,Low,556.1826923076923
305,2011-11-02,0,11,0,3,1,1,0.3967041503153876,0.40831270746196247,0.71875,0.0820917,370,3816,4186,-0.6439997105347249,0.6379029297647858,-1.3986772884786571,5.91350300563827,31-40,4,0,0,0,1,,0.0820917,0,0.28513110803918484,Low,551.1442307692307
306,2011-11-03,0,11,0,4,1,1,0.4351235819026822,0.42903658891316965,0.7020830000000001,0.136817,318,3656,3974,-0.47556031028573137,0.5208832998653629,-0.6925249836651498,5.762051382780177,41-50,4,0,0,0,1,,0.136817,0,0.3054928697529809,Low,590.9615384615385
307,2011-11-04,0,11,0,5,1,2,0.4288933364534403,0.42571693498676333,0.6225,0.271779,470,3576,4046,-0.5028751029184618,-0.03787191740744282,1.0489680252766118,6.152732694704104,41-50,4,0,0,0,1,,0.271779,0,0.26698610194226663,High,752.2884615384615
308,2011-11-05,0,11,0,6,0,1,0.3333637369311257,0.3213125719980299,0.519167,0.189062,1156,2770,3926,-0.9216982813146389,-0.7633767722941747,-0.018377429152306425,7.052721049232323,31-40,4,0,0,0,1,,0.189062,0,0.17307145121132175,Medium,1465.2571428571428
309,2011-11-06,0,11,0,0,0,1,0.3603606365117803,0.37185427021169126,0.734583,0.0920542,952,2697,3649,-0.803337821878493,0.7490670144949457,-1.270125369408235,6.858565034791365,31-40,4,0,0,0,1,,0.0920542,0,0.2647147974507331,Low,1338.2952380952381
310,2011-11-07,0,11,0,1,1,1,0.41851000938773386,0.4224077821403931,0.75875,0.057225,373,3662,4035,-0.5483979363201699,0.9187444246935046,-1.7195467495525305,5.921578419643816,41-50,4,0,0,0,1,,0.057225,0,0.3175444696229431,Low,674.1333333333333
311,2011-11-08,0,11,0,2,1,1,0.4351235819026822,0.4373390053166968,0.721667,0.0690375,376,3829,4205,-0.47556031028573137,0.6583832957824622,-1.567123206865518,5.929589143389895,41-50,4,0,0,0,1,,0.0690375,0,0.3140143299809629,Low,556.1826923076923
312,2011-11-09,0,11,0,3,1,1,0.4247402548369757,0.433181890257413,0.758333,0.0621958,305,3804,4109,-0.5210831436874397,0.9158166521088726,-1.6554056324318025,5.720311776607412,41-50,4,0,0,0,1,,0.0621958,0,0.3220945516712883,Low,551.1442307692307
313,2011-11-10,0,11,0,4,1,2,0.3998192730400084,0.3867697417679408,0.813333,0.189067,190,2743,2933,-0.6303423142183602,1.3019737076358602,-0.018312911250639902,5.247024072160486,31-40,4,0,0,0,1,,0.189067,0,0.32518620879944915,Medium,590.9615384615385
314,2011-11-11,0,11,1,5,0,1,0.3302486142065047,0.29894920942618947,0.44625,0.314675,440,2928,3368,-0.9353556776310044,-1.2753297544371094,1.6024800072535075,6.0867747269123065,31-40,4,0,0,0,1,,0.314675,440,0.14737344408965272,High,752.2884615384615
315,2011-11-12,0,11,0,6,0,1,0.3707452096265766,0.36605767403177414,0.552917,0.212062,1275,2792,4067,-0.7578095255182583,-0.5264167609480688,0.27840491851341065,7.150701457592526,31-40,4,0,0,0,1,,0.212062,0,0.20499132907109785,Medium,1465.2571428571428
316,2011-11-13,0,11,0,0,0,1,0.4756201773227539,0.46136547643925174,0.458333,0.281721,1004,2713,3717,-0.2980141581729861,-1.1904945598565166,1.1772554209502015,6.911747300251674,41-50,4,0,0,0,1,,0.281721,0,0.21799242273286976,High,1338.2952380952381
317,2011-11-14,0,11,0,1,1,1,0.586726636517263,0.5848345502334914,0.587083,0.306596,595,3891,4486,0.18910146476354311,-0.28653599805470364,1.4982319817408412,6.38856140554563,51-75,4,0,0,0,1,,0.306596,0,0.3444572339464643,High,674.1333333333333
318,2011-11-15,0,11,0,2,1,2,0.586726636517263,0.562476438201669,0.68875,0.199633,449,3746,4195,0.18910146476354311,0.4272718085682467,0.1180263185509238,6.1070228877422545,51-75,4,0,0,0,1,,0.199633,0,0.4041079709012649,Medium,556.1826923076923
319,2011-11-16,0,11,0,3,1,3,0.49535011861141287,0.48950574566594174,0.93,0.136829,145,1672,1817,-0.21151367286365652,2.1210970748570808,-0.6923701407011501,4.976733742420574,41-50,4,0,0,0,1,,0.136829,0,0.460675610308614,Low,551.1442307692307
320,2011-11-17,0,11,0,4,1,2,0.35205447327885114,0.32048167404017497,0.575833,0.305362,139,2914,3053,-0.8397539034164486,-0.36552266850340565,1.4823089636095592,4.9344739331306915,31-40,4,0,0,0,1,,0.305362,0,0.2027245835115807,High,590.9615384615385
321,2011-11-18,0,11,0,5,1,1,0.2679461597140866,0.25419360631240917,0.41,0.168533,245,3147,3392,-1.208503603958305,-1.5298423592162607,-0.2832750298144592,5.501258210544727,21-30,4,0,0,0,1,,0.168533,0,0.1098579254827755,Medium,752.2884615384615
322,2011-11-19,0,11,0,6,0,1,0.33647885965574653,0.3221382194158669,0.5020830000000001,0.224496,943,2720,3663,-0.9080408849982742,-0.8833241747782303,0.438848036377564,6.849066282633458,31-40,4,0,0,0,1,,0.224496,0,0.1689403152925362,High,1465.2571428571428
323,2011-11-20,0,11,0,0,0,2,0.5036562818443421,0.4961608051388085,0.684583,0.18595,787,2733,3520,-0.17509759132570069,0.398015145834048,-0.058533371149511335,6.668228248417403,51-75,4,0,0,0,1,,0.18595,0,0.3447945283938453,Medium,1338.2952380952381
324,2011-11-21,0,11,0,1,1,3,0.4839275866047729,0.48041443562470404,0.91,0.138054,220,2545,2765,-0.26159261367650394,1.9806763273927215,-0.6765632547928673,5.393627546352362,41-50,4,0,0,0,1,,0.138054,0,0.44037410381034336,Low,674.1333333333333
325,2011-11-22,0,11,0,2,1,3,0.44550815501747837,0.44974340610931834,0.9625,0.118792,69,1538,1607,-0.4300320139254972,2.3492807894866647,-0.925112019172739,4.23410650459726,41-50,4,0,0,0,1,,0.118792,0,0.4288015992043229,Low,556.1826923076923
326,2011-11-23,0,11,0,3,1,2,0.4756201773227539,0.4613484121841931,0.757917,0.335825,112,2454,2566,-0.2980141581729861,0.9128959005616134,1.8753907313026343,4.718498871295094,41-50,4,0,0,0,1,,0.335825,0,0.36048061793592967,High,551.1442307692307
327,2011-11-24,0,11,1,4,0,1,0.39151186375798946,0.385128948012303,0.549167,0.16730399999999998,560,935,1495,-0.6667638587148421,-0.5527456510976364,-0.2991335300440752,6.327936783729195,31-40,4,0,0,0,1,,0.16730399999999998,560,0.2150053956843838,Medium,590.9615384615385
328,2011-11-25,0,11,0,5,1,1,0.3935890275907666,0.3958925550492868,0.64375,0.0988958,1095,1697,2792,-0.6576571068510904,0.11132512677343884,-1.1818442341999842,6.9985096422506015,31-40,4,0,0,0,1,,0.0988958,0,0.253372936511556,Low,752.2884615384615
329,2011-11-26,0,11,0,6,0,1,0.39462698648261035,0.40168915122920396,0.681667,0.0684208,1249,1819,3068,-0.6531064623984771,0.3775418008537442,-1.5750808448570595,7.130098510125578,31-40,4,0,0,0,1,,0.0684208,0,0.26900419399464154,Low,1465.2571428571428
330,2011-11-27,0,11,0,0,0,1,0.4984652413360337,0.49450951030313467,0.698333,0.208954,810,2261,3071,-0.19785627654729182,0.4945544097157945,0.23830059083753893,6.697034247666484,41-50,4,0,0,0,1,,0.208954,0,0.3480947273779164,Medium,1338.2952380952381
331,2011-11-28,0,11,0,1,1,1,0.5536789225563046,0.5395617689279341,0.743043,0.142122,253,3614,3867,0.044212878722489087,0.8084649906723699,-0.6240714899970354,5.53338948872752,51-75,4,0,0,0,1,,0.142122,0,0.41140724765300424,Low,674.1333333333333
332,2011-11-29,0,11,0,2,1,2,0.49742603639510025,0.488701100408177,0.830833,0.258092,96,2818,2914,-0.20241238395843086,1.4248418616671752,0.8723567212548435,4.564348191467836,41-50,4,0,0,0,1,,0.258092,0,0.41327796609625034,High,556.1826923076923
333,2011-11-30,0,11,0,3,1,1,0.33128657309834847,0.30473005398605246,0.613333,0.271158,188,3425,3613,-0.9308050331783911,-0.10223376700773215,1.0409549018896378,5.236441962829949,31-40,4,0,0,0,1,,0.271158,0,0.20318898773812938,High,551.1442307692307
334,2011-12-01,0,12,0,4,1,1,0.31571095947524386,0.29729135141549307,0.524583,0.220158,182,3545,3727,-0.9990920147602167,-0.7253508338808263,0.38287230489174295,5.204006687076795,31-40,4,0,0,0,1,,0.220158,0,0.16561660225440186,High,590.9615384615385
335,2011-12-02,0,12,0,5,1,1,0.31778812330802103,0.33126103269721285,0.625833,0.100754,268,3672,3940,-0.9899852628964647,-0.014470799842507917,-1.157866801224661,5.5909869805108565,31-40,4,0,0,0,1,,0.100754,0,0.1988822945742287,Low,752.2884615384615
336,2011-12-03,0,12,0,6,0,1,0.2990973869602957,0.3039201581882696,0.612917,0.0957833,706,2908,3614,-1.0719296407946546,-0.10515451855499063,-1.2220066279873556,6.559615237493242,21-30,4,0,0,0,1,,0.0957833,0,0.18332187312354356,Low,1465.2571428571428
337,2011-12-04,0,12,0,0,0,1,0.33855477743943396,0.35445135532189487,0.775833,0.0839583,634,2851,3485,-0.8989395960930483,1.0386848061401868,-1.3745914654285343,6.452048954437226,31-40,4,0,0,0,1,,0.0839583,0,0.2626619686451684,Low,1338.2952380952381
338,2011-12-05,0,12,0,1,1,2,0.4070874773810938,0.4132902193990652,0.8270830000000001,0.06220830000000001,233,3578,3811,-0.5984768771330178,1.3985129715176083,-1.655244337677636,5.4510384535657,41-50,4,0,0,0,1,,0.06220830000000001,0,0.33669513205478724,Low,674.1333333333333
339,2011-12-06,0,12,0,2,1,3,0.5026183229524984,0.49529709130584076,0.949583,0.232583,126,2468,2594,-0.1796482357783134,2.2585900497368074,0.543199290532897,4.836281906951478,51-75,4,0,0,0,1,,0.232583,0,0.4772778149642023,High,556.1826923076923
340,2011-12-07,0,12,0,3,1,3,0.4372007457354593,0.4215873852625743,0.9704170000000001,0.266175,50,655,705,-0.4664535584219796,2.4048663423704317,0.9766563610888432,3.912023005428146,41-50,4,0,0,0,1,,0.266175,0,0.4242670360743673,High,551.1442307692307
341,2011-12-08,0,12,0,4,1,1,0.2575615865992903,0.2334762880362245,0.58,0.240058,150,3172,3322,-1.2540319003185398,-0.33626600576920695,0.6396535535242548,5.0106352940962555,21-30,4,0,0,0,1,,0.240058,0,0.14938572022758836,High,590.9615384615385
342,2011-12-09,0,12,0,5,1,1,0.2887128138454994,0.3130272198495615,0.695833,0.0827167,261,3359,3620,-1.1174579371548892,0.47700181628274996,-1.3906125507703495,5.564520407322694,21-30,4,0,0,0,1,,0.0827167,0,0.2008959033965554,Low,752.2884615384615
343,2011-12-10,0,12,0,6,0,1,0.2689841186059303,0.24591219206895423,0.5075,0.233221,502,2688,3190,-1.2039529595056921,-0.8452912153275094,0.5514317747855373,6.218600119691729,21-30,4,0,0,0,1,,0.233221,0,0.1365094401925096,High,1465.2571428571428
344,2011-12-11,0,12,0,0,0,1,0.20148937755611393,0.22850927717915784,0.49,0.0665417,377,2366,2743,-1.4998650340131106,-0.9681593693588234,-1.5993279626613486,5.932245187448011,21-30,4,0,0,0,1,,0.0665417,0,0.09872979500249582,Low,1338.2952380952381
345,2011-12-12,0,12,0,1,1,1,0.22329523662846032,0.2508792029260209,0.6708330000000001,0.06345,143,3167,3310,-1.4042632597985554,0.3014758819523015,-1.6392219619777875,4.962844630259907,21-30,4,0,0,0,1,,0.06345,0,0.14979381347317994,Low,674.1333333333333
346,2011-12-13,0,12,0,2,1,1,0.27832948677979297,0.291494755235576,0.59,0.14055,155,3368,3523,-1.1629807705565973,-0.26605563203702726,-0.6443559182809704,5.043425116919247,21-30,4,0,0,0,1,,0.14055,0,0.16421439720007786,Low,556.1826923076923
347,2011-12-14,0,12,0,3,1,2,0.3219412049244857,0.3403562806434641,0.66375,0.06095830000000001,178,3562,3740,-0.9717772221274865,0.25174587423779743,-1.6713738130942515,5.181783550292085,31-40,4,0,0,0,1,,0.06095830000000001,0,0.21368847476862737,Low,551.1442307692307
348,2011-12-15,0,12,0,4,1,2,0.4527763593585638,0.43732719160165623,0.634167,0.268042,181,3528,3709,-0.39816657684015455,0.04404252562589104,1.0007473455710996,5.198497031265826,41-50,4,0,0,0,1,,0.268042,0,0.28713582548534233,High,590.9615384615385
349,2011-12-16,0,12,0,5,1,2,0.3935890275907666,0.3685293657452669,0.500417,0.260575,178,3399,3577,-0.6576571068510904,-0.8950212230420118,0.9043963112224078,5.181783550292085,31-40,4,0,0,0,1,,0.260575,0,0.19695864041988864,High,752.2884615384615
350,2011-12-17,0,12,0,6,0,2,0.24821621842542757,0.22354357895709573,0.560833,0.243167,275,2464,2739,-1.2950040892676349,-0.47083822910167517,0.6797707847804598,5.616771097666572,21-30,4,0,0,0,1,,0.243167,0,0.13920784642818781,High,1465.2571428571428
351,2011-12-18,0,12,0,0,0,1,0.22329523662846032,0.21856606701999295,0.58625,0.16977899999999999,220,2211,2431,-1.4042632597985554,-0.29238452218659405,-0.2671971687191773,5.393627546352362,21-30,4,0,0,0,1,,0.16977899999999999,0,0.13090683247343488,Medium,1338.2952380952381
352,2011-12-19,0,12,0,1,1,1,0.2710612824387075,0.26497296496944706,0.6375,0.17289600000000002,260,3143,3403,-1.1948462076419402,0.06744364319082595,-0.22697670882030552,5.560681631015528,21-30,4,0,0,0,1,,0.17289600000000002,0,0.172801567554676,Medium,674.1333333333333
353,2011-12-20,0,12,0,2,1,2,0.4070874773810938,0.41660987332547145,0.595417,0.0615708,216,3534,3750,-0.5984768771330178,-0.22802267258630549,-1.66347037014011,5.375278407684165,41-50,4,0,0,0,1,,0.0615708,0,0.24238680451981873,Low,556.1826923076923
354,2011-12-21,0,12,0,3,1,2,0.4600445636996494,0.4580405719728273,0.8583330000000001,0.2214,107,2553,2660,-0.36630113975481116,1.6179203894306697,0.398898551665692,4.672828834461906,41-50,1,1,0,0,0,1,0.2214,0,0.39487143049401124,High,551.1442307692307
355,2011-12-22,0,12,0,4,1,2,0.45381431825040763,0.455551816004276,0.7575,0.047275000000000005,227,2841,3068,-0.3936159323875411,0.9099681279769816,-1.8479373738687863,5.424950017481403,41-50,1,1,0,0,0,1,0.047275000000000005,0,0.34376434607468376,Low,590.9615384615385
356,2011-12-23,0,12,0,5,1,1,0.39151186375798946,0.39174725370504354,0.68625,0.274246,163,2046,2209,-0.6667638587148421,0.40971921513520215,1.0808011579588435,5.093750200806762,31-40,1,1,0,0,0,1,0.274246,0,0.2686750165039203,High,752.2884615384615
357,2011-12-24,0,12,0,6,0,1,0.30325046857676025,0.2890059992670246,0.5425,0.190304,155,856,1011,-1.0537216000256768,-0.5995549072648804,-0.002351182378357789,5.043425116919247,31-40,1,1,0,0,0,1,0.190304,0,0.16451337920289244,Medium,1465.2571428571428
358,2011-12-25,0,12,0,0,0,1,0.2687137259534332,0.2636970837450632,0.6813040000000001,0.155091,303,451,754,-1.2051384215059529,0.37499316428726687,-0.4567249566545707,5.713732805509369,21-30,1,1,0,0,0,1,0.155091,0,0.18307573634697788,Medium,1338.2952380952381
359,2011-12-26,0,12,1,1,0,1,0.3272232070163529,0.31039276139550953,0.506957,0.239465,430,887,1317,-0.948619740933458,-0.8491036386211664,0.6320017303866128,6.063785208687608,31-40,1,1,0,0,0,1,0.239465,430,0.1658880953593892,High,674.1333333333333
360,2011-12-27,0,12,0,2,1,2,0.33128657309834847,0.32627301968007405,0.7625,0.18845,103,1059,1162,-0.9308050331783911,0.9450733148430713,-0.02627442031628118,4.634728988229636,31-40,1,1,0,0,0,1,0.18845,0,0.2526060119874907,Medium,556.1826923076923
361,2011-12-28,0,12,0,3,1,1,0.2990512831439713,0.2637141480001218,0.503913,0.29396100000000003,255,2047,2302,-1.0721317702601367,-0.8704756763852415,1.3351952442296966,5.541263545158426,21-30,1,1,0,0,0,1,0.29396100000000003,0,0.15069582924292801,High,551.1442307692307
362,2011-12-29,0,12,0,4,1,1,0.23575572752694393,0.24260435185758855,0.574167,0.11941200000000002,254,2169,2423,-1.349633674533095,-0.37721971676718713,-0.9171117993660975,5.537334267018537,21-30,1,1,0,0,0,1,0.11941200000000002,0,0.1353631588069628,Low,590.9615384615385
363,2011-12-30,0,12,0,5,1,1,0.3146730005834002,0.31469426630528946,0.636667,0.134337,491,2508,2999,-1.0036426592128294,0.06159511905893557,-0.7245258628917138,6.19644412779452,31-40,1,1,0,0,0,1,0.134337,0,0.20034191526243164,Low,752.2884615384615
